lineName,stationName,dayID,startTime,stopTime,frequency
diamond,Jandira,2,23:21,00:00,0:12
diamond,Jandira,0,4:00,5:25,0:15
diamond,Jandira,0,5:26,20:05,0:08
diamond,Jandira,0,20:06,00:00,0:10
diamond,Jandira,1,4:00,5:15,0:12
diamond,Jandira,1,5:16,20:20,0:10
diamond,Jandira,1,20:21,00:00,0:15
diamond,Sagrado Coração,2,4:00,5:38,0:12
diamond,Sagrado Coração,2,5:39,9:12,0:06
diamond,Sagrado Coração,2,9:13,17:25,0:08
diamond,Sagrado Coração,2,17:26,20:30,0:07
diamond,Sagrado Coração,2,20:31,23:20,0:10
diamond,Sagrado Coração,2,23:21,00:00,0:12
diamond,Sagrado Coração,0,4:00,5:25,0:15
diamond,Sagrado Coração,0,5:26,20:05,0:08
diamond,Sagrado Coração,0,20:06,00:00,0:10
diamond,Sagrado Coração,1,4:00,5:15,0:12
diamond,Sagrado Coração,1,5:16,20:20,0:10
diamond,Sagrado Coração,1,20:21,00:00,0:15
diamond,Engenheiro Cardoso,2,4:00,5:38,0:12
diamond,Engenheiro Cardoso,2,5:39,9:12,0:06
diamond,Engenheiro Cardoso,2,9:13,17:25,0:08
diamond,Engenheiro Cardoso,2,17:26,20:30,0:07
diamond,Engenheiro Cardoso,2,20:31,23:20,0:10
diamond,Engenheiro Cardoso,2,23:21,00:00,0:12
diamond,Engenheiro Cardoso,0,4:00,5:25,0:15
diamond,Engenheiro Cardoso,0,5:26,20:05,0:08
diamond,Engenheiro Cardoso,0,20:06,00:00,0:10
diamond,Engenheiro Cardoso,1,4:00,5:15,0:12
diamond,Engenheiro Cardoso,1,5:16,20:20,0:10
diamond,Engenheiro Cardoso,1,20:21,00:00,0:15
diamond,Itapevi,2,4:00,5:38,0:12
diamond,Itapevi,2,5:39,9:12,0:06
diamond,Itapevi,2,9:13,17:25,0:08
diamond,Itapevi,2,17:26,20:30,0:07
diamond,Itapevi,2,20:31,23:20,0:10
diamond,Itapevi,2,23:21,00:00,0:12
diamond,Itapevi,0,4:00,5:25,0:15
diamond,Itapevi,0,5:26,20:05,0:08
diamond,Itapevi,0,20:06,00:00,0:10
diamond,Itapevi,1,4:00,5:15,0:12
diamond,Itapevi,1,5:16,20:20,0:10
diamond,Itapevi,1,20:21,00:00,0:15
emerald,Osasco,2,4:00,5:45,0:10
emerald,Osasco,2,5:46,9:40,0:05
emerald,Osasco,2,9:41,16:00,0:07
emerald,Osasco,2,16:01,20:20,0:05
emerald,Osasco,2,20:21,00:00,0:10
emerald,Osasco,0,4:00,6:25,0:10
emerald,Osasco,0,6:26,18:30,0:07
emerald,Osasco,0,18:31,00:00,0:10
emerald,Osasco,1,4:00,00:00,0:10
emerald,Presidente Altino,2,4:00,5:45,0:10
emerald,Presidente Altino,2,5:46,9:40,0:05
emerald,Presidente Altino,2,9:41,16:00,0:07
emerald,Presidente Altino,2,16:01,20:20,0:05
emerald,Presidente Altino,2,20:21,00:00,0:10
emerald,Presidente Altino,0,4:00,6:25,0:10
emerald,Presidente Altino,0,6:26,18:30,0:07
emerald,Presidente Altino,0,18:31,00:00,0:10
emerald,Presidente Altino,1,4:00,00:00,0:10
emerald,Ceasa,2,4:00,5:45,0:10
emerald,Ceasa,2,5:46,9:40,0:05
emerald,Ceasa,2,9:41,16:00,0:07
emerald,Ceasa,2,16:01,20:20,0:05
emerald,Ceasa,2,20:21,00:00,0:10
emerald,Ceasa,0,4:00,6:25,0:10
emerald,Ceasa,0,6:26,18:30,0:07
emerald,Ceasa,0,18:31,00:00,0:10
emerald,Ceasa,1,4:00,00:00,0:10
emerald,Villa-Lobos - Jaguaré,2,4:00,5:45,0:10
emerald,Villa-Lobos - Jaguaré,2,5:46,9:40,0:05
emerald,Villa-Lobos - Jaguaré,2,9:41,16:00,0:07
emerald,Villa-Lobos - Jaguaré,2,16:01,20:20,0:05
emerald,Villa-Lobos - Jaguaré,2,20:21,00:00,0:10
emerald,Villa-Lobos - Jaguaré,0,4:00,6:25,0:10
emerald,Villa-Lobos - Jaguaré,0,6:26,18:30,0:07
emerald,Villa-Lobos - Jaguaré,0,18:31,00:00,0:10
emerald,Villa-Lobos - Jaguaré,1,4:00,00:00,0:10
emerald,Cidade Universitária,2,4:00,5:45,0:10
emerald,Cidade Universitária,2,5:46,9:40,0:05
emerald,Cidade Universitária,2,9:41,16:00,0:07
emerald,Cidade Universitária,2,16:01,20:20,0:05
emerald,Cidade Universitária,2,20:21,00:00,0:10
emerald,Cidade Universitária,0,4:00,6:25,0:10
emerald,Cidade Universitária,0,6:26,18:30,0:07
emerald,Cidade Universitária,0,18:31,00:00,0:10
emerald,Cidade Universitária,1,4:00,00:00,0:10
emerald,Pinheiros,2,4:00,5:45,0:10
emerald,Pinheiros,2,5:46,9:40,0:05
emerald,Pinheiros,2,9:41,16:00,0:07
emerald,Pinheiros,2,16:01,20:20,0:05
emerald,Pinheiros,2,20:21,00:00,0:10
emerald,Pinheiros,0,4:00,6:25,0:10
emerald,Pinheiros,0,6:26,18:30,0:07
emerald,Pinheiros,0,18:31,00:00,0:10
emerald,Pinheiros,1,4:00,00:00,0:10
emerald,Hebraica-Rebouças,2,4:00,5:45,0:10
emerald,Hebraica-Rebouças,2,5:46,9:40,0:05
emerald,Hebraica-Rebouças,2,9:41,16:00,0:07
emerald,Hebraica-Rebouças,2,16:01,20:20,0:05
emerald,Hebraica-Rebouças,2,20:21,00:00,0:10
emerald,Hebraica-Rebouças,0,4:00,6:25,0:10
emerald,Hebraica-Rebouças,0,6:26,18:30,0:07
emerald,Hebraica-Rebouças,0,18:31,00:00,0:10
emerald,Hebraica-Rebouças,1,4:00,00:00,0:10
emerald,Cidade Jardim,2,4:00,5:45,0:10
emerald,Cidade Jardim,2,5:46,9:40,0:05
emerald,Cidade Jardim,2,9:41,16:00,0:07
emerald,Cidade Jardim,2,16:01,20:20,0:05
emerald,Cidade Jardim,2,20:21,00:00,0:10
emerald,Cidade Jardim,0,4:00,6:25,0:10
emerald,Cidade Jardim,0,6:26,18:30,0:07
emerald,Cidade Jardim,0,18:31,00:00,0:10
emerald,Cidade Jardim,1,4:00,00:00,0:10
emerald,Vila Olímpia,2,4:00,5:45,0:10
emerald,Vila Olímpia,2,5:46,9:40,0:05
emerald,Vila Olímpia,2,9:41,16:00,0:07
emerald,Vila Olímpia,2,16:01,20:20,0:05
emerald,Vila Olímpia,2,20:21,00:00,0:10
emerald,Vila Olímpia,0,4:00,6:25,0:10
emerald,Vila Olímpia,0,6:26,18:30,0:07
emerald,Vila Olímpia,0,18:31,00:00,0:10
emerald,Vila Olímpia,1,4:00,00:00,0:10
emerald,Berrini,2,4:00,5:45,0:10
emerald,Berrini,2,5:46,9:40,0:05
emerald,Berrini,2,9:41,16:00,0:07
emerald,Berrini,2,16:01,20:20,0:05
emerald,Berrini,2,20:21,00:00,0:10
emerald,Berrini,0,4:00,6:25,0:10
emerald,Berrini,0,6:26,18:30,0:07
emerald,Berrini,0,18:31,00:00,0:10
emerald,Berrini,1,4:00,00:00,0:10
emerald,Morumbi,2,4:00,5:45,0:10
emerald,Morumbi,2,5:46,9:40,0:05
emerald,Morumbi,2,9:41,16:00,0:07
emerald,Morumbi,2,16:01,20:20,0:05
emerald,Morumbi,2,20:21,00:00,0:10
emerald,Morumbi,0,4:00,6:25,0:10
emerald,Morumbi,0,6:26,18:30,0:07
emerald,Morumbi,0,18:31,00:00,0:10
emerald,Morumbi,1,4:00,00:00,0:10
emerald,Granja Julieta,2,4:00,5:45,0:10
emerald,Granja Julieta,2,5:46,9:40,0:05
emerald,Granja Julieta,2,9:41,16:00,0:07
emerald,Granja Julieta,2,16:01,20:20,0:05
emerald,Granja Julieta,2,20:21,00:00,0:10
emerald,Granja Julieta,0,4:00,6:25,0:10
emerald,Granja Julieta,0,6:26,18:30,0:07
emerald,Granja Julieta,0,18:31,00:00,0:10
emerald,Granja Julieta,1,4:00,00:00,0:10
emerald,Santo Amaro,2,4:00,5:45,0:10
emerald,Santo Amaro,2,5:46,9:40,0:05
emerald,Santo Amaro,2,9:41,16:00,0:07
emerald,Santo Amaro,2,16:01,20:20,0:05
emerald,Santo Amaro,2,20:21,00:00,0:10
emerald,Santo Amaro,0,4:00,6:25,0:10
emerald,Santo Amaro,0,6:26,18:30,0:07
emerald,Santo Amaro,0,18:31,00:00,0:10
emerald,Santo Amaro,1,4:00,00:00,0:10
emerald,Socorro,2,4:00,5:45,0:10
emerald,Socorro,2,5:46,9:40,0:05
emerald,Socorro,2,9:41,16:00,0:07
emerald,Socorro,2,16:01,20:20,0:05
emerald,Socorro,2,20:21,00:00,0:10
emerald,Socorro,0,4:00,6:25,0:10
emerald,Socorro,0,6:26,18:30,0:07
emerald,Socorro,0,18:31,00:00,0:10
emerald,Socorro,1,4:00,00:00,0:10
emerald,Jurubatuba,2,4:00,5:45,0:10
emerald,Jurubatuba,2,5:46,9:40,0:05
emerald,Jurubatuba,2,9:41,16:00,0:07
emerald,Jurubatuba,2,16:01,20:20,0:05
emerald,Jurubatuba,2,20:21,00:00,0:10
emerald,Jurubatuba,0,4:00,6:25,0:10
emerald,Jurubatuba,0,6:26,18:30,0:07
emerald,Jurubatuba,0,18:31,00:00,0:10
emerald,Jurubatuba,1,4:00,00:00,0:10
emerald,Autódromo,2,4:00,5:45,0:10
emerald,Autódromo,2,5:46,9:40,0:05
emerald,Autódromo,2,9:41,16:00,0:07
emerald,Autódromo,2,16:01,20:20,0:05
emerald,Autódromo,2,20:21,00:00,0:10
emerald,Autódromo,0,4:00,6:25,0:10
emerald,Autódromo,0,6:26,18:30,0:07
emerald,Autódromo,0,18:31,00:00,0:10
emerald,Autódromo,1,4:00,00:00,0:10
emerald,Primavera-Interlagos,2,4:00,5:45,0:10
emerald,Primavera-Interlagos,2,5:46,9:40,0:05
emerald,Primavera-Interlagos,2,9:41,16:00,0:07
emerald,Primavera-Interlagos,2,16:01,20:20,0:05
emerald,Primavera-Interlagos,2,20:21,00:00,0:10
emerald,Primavera-Interlagos,0,4:00,6:25,0:10
emerald,Primavera-Interlagos,0,6:26,18:30,0:07
